68.9978	17901740
119.0493	2879156.8
121.065	8247017.5
129.0701	2558055.5
135.0803	2717087.3
145.0649	5450512.5
147.0441	75661672
148.0475	7837938.5
157.0648	18124664
161.0597	2760458.8
171.0441	10442116
175.0753	2500566.8
185.0599	16306306
186.0631	2704196.8
195.0424	2348870.8
203.0704	28272708
204.0738	4397439.5
213.0549	12411591
231.0653	92944656
